 PREM anisotropic @ 35 mhz                                                        ref per = -28.6 secs


  level    radius        rho         vpv         vph         vsv         vsh         eta         qmu         qkap
    0 t 1675    3.408244        142.6552        7.009908        3.103937        600.0827      -0.5836274E-06
    0 t 1676    3.408063        142.7328        7.006099        3.103973        600.0824      -0.5839710E-06
    0 t 1677    3.407882        142.8103        7.002295        3.104009        600.0822      -0.5843148E-06
    0 t 1678    3.407701        142.8879        6.998495        3.104046        600.0819      -0.5846587E-06
    0 t 1679    3.407520        142.9654        6.994699        3.104082        600.0816      -0.5850027E-06
    0 t 1680    3.407339        143.0429        6.990907        3.104118        600.0814      -0.5853469E-06
    0 t 1681    3.407159        143.1205        6.987120        3.104154        600.0811      -0.5856912E-06
    0 t 1682    3.406979        143.1980        6.983336        3.104191        600.0809      -0.5860333E-06
    0 t 1683    3.406799        143.2756        6.979556        3.104227        600.0806      -0.5863778E-06
    0 t 1684    3.406620        143.3531        6.975780        3.104263        600.0804      -0.5867225E-06
    0 t 1685    3.406440        143.4307        6.972009        3.104299        600.0801      -0.5870673E-06
    0 t 1686    3.406261        143.5082        6.968241        3.104336        600.0798      -0.5874123E-06
    0 t 1687    3.406082        143.5858        6.964478        3.104372        600.0796      -0.5877575E-06
    0 t 1688    3.405904        143.6633        6.960718        3.104408        600.0793      -0.5881028E-06
    0 t 1689    3.405725        143.7409        6.956962        3.104444        600.0791      -0.5884482E-06
    0 t 1690    3.405547        143.8184        6.953211        3.104481        600.0788      -0.5887938E-06
    0 t 1691    3.405369        143.8960        6.949463        3.104517        600.0786      -0.5891396E-06
    0 t 1692    3.405191        143.9736        6.945720        3.104553        600.0783      -0.5894855E-06
    0 t 1693    3.405014        144.0511        6.941980        3.104589        600.0781      -0.5898315E-06
    0 t 1694    3.404837        144.1287        6.938245        3.104626        600.0779      -0.5901778E-06
    0 t 1695    3.404660        144.2062        6.934513        3.104662        600.0776      -0.5905242E-06
    0 t 1696    3.404483        144.2838        6.930785        3.104698        600.0774      -0.5908707E-06
    0 t 1697    3.404306        144.3614        6.927062        3.104734        600.0771      -0.5912175E-06
    0 t 1698    3.404130        144.4389        6.923342        3.104771        600.0769      -0.5915644E-06
    0 t 1699    3.403954        144.5165        6.919626        3.104807        600.0766      -0.5919115E-06
    0 t 1700    3.403778        144.5940        6.915914        3.104843        600.0764      -0.5922587E-06
    0 t 1701    3.403602        144.6716        6.912207        3.104879        600.0762      -0.5926062E-06
    0 t 1702    3.403427        144.7492        6.908503        3.104916        600.0759      -0.5929538E-06
    0 t 1703    3.403252        144.8267        6.904803        3.104952        600.0757      -0.5933016E-06
    0 t 1704    3.403077        144.9043        6.901106        3.104988        600.0754      -0.5936495E-06
    0 t 1705    3.402902        144.9819        6.897414        3.105024        600.0752      -0.5939977E-06
    0 t 1706    3.402727        145.0594        6.893726        3.105061        600.0750      -0.5943460E-06
    0 t 1707    3.402553        145.1370        6.890042        3.105097        600.0747      -0.5946946E-06
    0 t 1708    3.402379        145.2146        6.886361        3.105133        600.0745      -0.5950433E-06
    0 t 1709    3.402205        145.2921        6.882684        3.105169        600.0743      -0.5953922E-06
    0 t 1710    3.402032        145.3697        6.879012        3.105205        600.0740      -0.5957413E-06
    0 t 1711    3.401858        145.4473        6.875343        3.105242        600.0738      -0.5960906E-06
    0 t 1712    3.401685        145.5249        6.871678        3.105278        600.0736      -0.5964401E-06
    0 t 1713    3.401512        145.6024        6.868017        3.105314        600.0733      -0.5967898E-06
    0 t 1714    3.401339        145.6800        6.864359        3.105350        600.0731      -0.5971397E-06
    0 t 1715    3.401167        145.7576        6.860706        3.105387        600.0729      -0.5974899E-06
    0 t 1716    3.400995        145.8352        6.857056        3.105423        600.0726      -0.5978402E-06
    0 t 1717    3.400823        145.9128        6.853411        3.105459        600.0724      -0.5981907E-06
    0 t 1718    3.400651        145.9903        6.849769        3.105495        600.0722      -0.5985414E-06
    0 t 1719    3.400479        146.0679        6.846131        3.105531        600.0719      -0.5988924E-06
    0 t 1720    3.400308        146.1455        6.842496        3.105568        600.0717      -0.5992435E-06
    0 t 1721    3.400137        146.2231        6.838866        3.105604        600.0715      -0.5995949E-06
    0 t 1722    3.399966        146.3007        6.835239        3.105640        600.0713      -0.5999465E-06
    0 t 1723    3.399795        146.3782        6.831616        3.105676        600.0710      -0.6002983E-06
    0 t 1724    3.399624        146.4558        6.827997        3.105712        600.0708      -0.6006504E-06
    0 t 1725    3.399454        146.5334        6.824382        3.105749        600.0706      -0.6010026E-06
    0 t 1726    3.399284        146.6110        6.820771        3.105785        600.0704      -0.6013551E-06
    0 t 1727    3.399114        146.6886        6.817163        3.105821        600.0702      -0.6017078E-06
    0 t 1728    3.398944        146.7662        6.813559        3.105857        600.0699      -0.6020608E-06
    0 t 1729    3.398775        146.8438        6.809959        3.105893        600.0697      -0.6024139E-06
    0 t 1730    3.398606        146.9214        6.806362        3.105929        600.0695      -0.6027674E-06
    0 t 1731    3.398437        146.9989        6.802770        3.105966        600.0693      -0.6031210E-06
    0 t 1732    3.398268        147.0765        6.799181        3.106002        600.0691      -0.6034749E-06
    0 t 1733    3.398100        147.1541        6.795596        3.106038        600.0688      -0.6038290E-06
    0 t 1734    3.397931        147.2317        6.792014        3.106074        600.0686      -0.6041834E-06
    0 t 1735    3.397763        147.3093        6.788437        3.106110        600.0684      -0.6045380E-06
    0 t 1736    3.397595        147.3869        6.784863        3.106146        600.0682      -0.6048928E-06
    0 t 1737    3.397427        147.4645        6.781292        3.106183        600.0680      -0.6052479E-06
    0 t 1738    3.397260        147.5421        6.777726        3.106219        600.0678      -0.6056033E-06
    0 t 1739    3.397093        147.6197        6.774163        3.106255        600.0676      -0.6059589E-06
    0 t 1740    3.396926        147.6973        6.770604        3.106291        600.0673      -0.6063147E-06
    0 t 1741    3.396759        147.7749        6.767049        3.106327        600.0671      -0.6066708E-06
    0 t 1742    3.396592        147.8525        6.763497        3.106363        600.0669      -0.6070272E-06
    0 t 1743    3.396426        147.9301        6.759949        3.106399        600.0667      -0.6073838E-06
    0 t 1744    3.396259        148.0077        6.756404        3.106435        600.0665      -0.6077407E-06
    0 t 1745    3.396093        148.0853        6.752864        3.106472        600.0663      -0.6080979E-06
    0 t 1746    3.395928        148.1629        6.749327        3.106508        600.0661      -0.6084553E-06
    0 t 1747    3.395762        148.2405        6.745793        3.106544        600.0659      -0.6088130E-06
    0 t 1748    3.395597        148.3181        6.742264        3.106580        600.0657      -0.6091709E-06
    0 t 1749    3.395432        148.3957        6.738738        3.106616        600.0655      -0.6095291E-06
    0 t 1750    3.395267        148.4734        6.735215        3.106652        600.0653      -0.6098876E-06
    0 t 1751    3.395102        148.5510        6.731696        3.106688        600.0651      -0.6102464E-06
    0 t 1752    3.394937        148.6286        6.728181        3.106724        600.0649      -0.6106054E-06
    0 t 1753    3.394773        148.7062        6.724670        3.106760        600.0647      -0.6109647E-06
    0 t 1754    3.394609        148.7838        6.721162        3.106796        600.0645      -0.6113244E-06
    0 t 1755    3.394445        148.8614        6.717658        3.106832        600.0643      -0.6116842E-06
    0 t 1756    3.394281        148.9390        6.714157        3.106868        600.0641      -0.6120444E-06
    0 t 1757    3.394118        149.0166        6.710660        3.106904        600.0638      -0.6124049E-06
    0 t 1758    3.393955        149.0943        6.707166        3.106940        600.0636      -0.6127656E-06
    0 t 1759    3.393791        149.1719        6.703677        3.106977        600.0635      -0.6131266E-06
    0 t 1760    3.393629        149.2495        6.700190        3.107013        600.0633      -0.6134880E-06
    0 t 1761    3.393466        149.3271        6.696708        3.107049        600.0631      -0.6138496E-06
    0 t 1762    3.393303        149.4047        6.693228        3.107085        600.0629      -0.6142115E-06
    0 t 1763    3.393141        149.4824        6.689753        3.107121        600.0627      -0.6145737E-06
